seq_depth	seq_id	gene_fusion	Tool_Breakpoint	Distance_from_Simulated_Breakpoint	Algorithm	values_vector	Breakpoint_number
100GB	95%	ENSG00000114302:ENSG00000114374	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000095303:ENSG00000233616	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000095303:ENSG00000233616	FSB2	261	FusionSeeker	261	Breakpoint_2
100GB	95%	ENSG00000095303:ENSG00000233616	GB1	-3091	Genion	-3091	Breakpoint_1
100GB	95%	ENSG00000095303:ENSG00000233616	GB2	-1	Genion	-1	Breakpoint_2
100GB	95%	ENSG00000095303:ENSG00000233616	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	95%	ENSG00000095303:ENSG00000233616	JB2	261	JAFFAL	261	Breakpoint_2
100GB	95%	ENSG00000095303:ENSG00000233616	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	95%	ENSG00000095303:ENSG00000233616	CTATLRB2	262	CTAT-LR-Fusion	262	Breakpoint_2
100GB	95%	ENSG00000108312:ENSG00000260793	FSB1	-254	FusionSeeker	-254	Breakpoint_1
100GB	95%	ENSG00000108312:ENSG00000260793	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000108312:ENSG00000260793	CTATLRB1	-1897	CTAT-LR-Fusion	-1897	Breakpoint_1
100GB	95%	ENSG00000108312:ENSG00000260793	CTATLRB2	0	CTAT-LR-Fusion	0	Breakpoint_2
100GB	95%	ENSG00000143891:ENSG00000132300	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000143891:ENSG00000132300	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000143891:ENSG00000132300	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	95%	ENSG00000143891:ENSG00000132300	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000223631:ENSG00000284659	FSB1	-2113	FusionSeeker	-2113	Breakpoint_1
100GB	95%	ENSG00000223631:ENSG00000284659	FSB2	105	FusionSeeker	105	Breakpoint_2
100GB	95%	ENSG00000223631:ENSG00000284659	GB1	-4222	Genion	-4222	Breakpoint_1
100GB	95%	ENSG00000223631:ENSG00000284659	GB2	4	Genion	4	Breakpoint_2
100GB	95%	ENSG00000223631:ENSG00000284659	CTATLRB1	-2112	CTAT-LR-Fusion	-2112	Breakpoint_1
100GB	95%	ENSG00000223631:ENSG00000284659	CTATLRB2	113	CTAT-LR-Fusion	113	Breakpoint_2
100GB	95%	ENSG00000148604:ENSG00000100811	FSB1	0	FusionSeeker	0	Breakpoint_1
100GB	95%	ENSG00000148604:ENSG00000100811	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000148604:ENSG00000100811	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	95%	ENSG00000148604:ENSG00000100811	JB2	1	JAFFAL	1	Breakpoint_2
100GB	95%	ENSG00000148604:ENSG00000100811	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
100GB	95%	ENSG00000148604:ENSG00000100811	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000105339:ENSG00000022567	FSB1	0	FusionSeeker	0	Breakpoint_1
100GB	95%	ENSG00000105339:ENSG00000022567	FSB2	5389	FusionSeeker	5389	Breakpoint_2
100GB	95%	ENSG00000105339:ENSG00000022567	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	95%	ENSG00000105339:ENSG00000022567	JB2	5387	JAFFAL	5387	Breakpoint_2
100GB	95%	ENSG00000105339:ENSG00000022567	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	95%	ENSG00000105339:ENSG00000022567	CTATLRB2	5389	CTAT-LR-Fusion	5389	Breakpoint_2
100GB	95%	ENSG00000122218:ENSG00000120438	FSB1	-10743	FusionSeeker	-10743	Breakpoint_1
100GB	95%	ENSG00000122218:ENSG00000120438	FSB2	1098	FusionSeeker	1098	Breakpoint_2
100GB	95%	ENSG00000069329:ENSG00000253327	FSB1	-6271	FusionSeeker	-6271	Breakpoint_1
100GB	95%	ENSG00000069329:ENSG00000253327	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000069329:ENSG00000253327	CTATLRB1	-6269	CTAT-LR-Fusion	-6269	Breakpoint_1
100GB	95%	ENSG00000069329:ENSG00000253327	CTATLRB2	-16	CTAT-LR-Fusion	-16	Breakpoint_2
100GB	95%	ENSG00000228570:ENSG00000167258	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000228570:ENSG00000167258	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000228570:ENSG00000167258	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	95%	ENSG00000228570:ENSG00000167258	JB2	0	JAFFAL	0	Breakpoint_2
100GB	95%	ENSG00000113569:ENSG00000145675	FSB1	-6424	FusionSeeker	-6424	Breakpoint_1
100GB	95%	ENSG00000113569:ENSG00000145675	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000113569:ENSG00000145675	JB1	-6422	JAFFAL	-6422	Breakpoint_1
100GB	95%	ENSG00000113569:ENSG00000145675	JB2	0	JAFFAL	0	Breakpoint_2
100GB	95%	ENSG00000113569:ENSG00000145675	CTATLRB1	-29581	CTAT-LR-Fusion	-29581	Breakpoint_1
100GB	95%	ENSG00000113569:ENSG00000145675	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000108604:ENSG00000240280	FSB1	-594	FusionSeeker	-594	Breakpoint_1
100GB	95%	ENSG00000108604:ENSG00000240280	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000108604:ENSG00000240280	GB1	-437	Genion	-437	Breakpoint_1
100GB	95%	ENSG00000108604:ENSG00000240280	GB2	-1	Genion	-1	Breakpoint_2
100GB	95%	ENSG00000108604:ENSG00000240280	CTATLRB1	-2280	CTAT-LR-Fusion	-2280	Breakpoint_1
100GB	95%	ENSG00000108604:ENSG00000240280	CTATLRB2	-24	CTAT-LR-Fusion	-24	Breakpoint_2
100GB	95%	ENSG00000108604:ENSG00000240280	CTATLRB1	-2068	CTAT-LR-Fusion	-2068	Breakpoint_1
100GB	95%	ENSG00000108604:ENSG00000240280	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000100075:ENSG00000100034	FSB1	-149	FusionSeeker	-149	Breakpoint_1
100GB	95%	ENSG00000100075:ENSG00000100034	FSB2	14150	FusionSeeker	14150	Breakpoint_2
100GB	95%	ENSG00000100075:ENSG00000100034	JB1	-146	JAFFAL	-146	Breakpoint_1
100GB	95%	ENSG00000100075:ENSG00000100034	JB2	4040	JAFFAL	4040	Breakpoint_2
100GB	95%	ENSG00000095981:ENSG00000164627	FSB1	-3353	FusionSeeker	-3353	Breakpoint_1
100GB	95%	ENSG00000095981:ENSG00000164627	FSB2	6556	FusionSeeker	6556	Breakpoint_2
100GB	95%	ENSG00000170954:ENSG00000183137	FSB1	-16564	FusionSeeker	-16564	Breakpoint_1
100GB	95%	ENSG00000170954:ENSG00000183137	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000170954:ENSG00000183137	CTATLRB1	-17173	CTAT-LR-Fusion	-17173	Breakpoint_1
100GB	95%	ENSG00000170954:ENSG00000183137	CTATLRB2	-37	CTAT-LR-Fusion	-37	Breakpoint_2
100GB	95%	ENSG00000235059:ENSG00000292366	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000235059:ENSG00000292366	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000235059:ENSG00000292366	GB1	-7225	Genion	-7225	Breakpoint_1
100GB	95%	ENSG00000235059:ENSG00000292366	GB2	-1	Genion	-1	Breakpoint_2
100GB	95%	ENSG00000283294:ENSG00000224367	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000283294:ENSG00000224367	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000283294:ENSG00000224367	CTATLRB1	0	CTAT-LR-Fusion	0	Breakpoint_1
100GB	95%	ENSG00000283294:ENSG00000224367	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000105889:ENSG00000075303	FSB1	-5366	FusionSeeker	-5366	Breakpoint_1
100GB	95%	ENSG00000105889:ENSG00000075303	FSB2	25181	FusionSeeker	25181	Breakpoint_2
100GB	95%	ENSG00000223634:ENSG00000235497	FSB1	-112	FusionSeeker	-112	Breakpoint_1
100GB	95%	ENSG00000223634:ENSG00000235497	FSB2	229	FusionSeeker	229	Breakpoint_2
100GB	95%	ENSG00000223634:ENSG00000235497	GB1	-2440	Genion	-2440	Breakpoint_1
100GB	95%	ENSG00000223634:ENSG00000235497	GB2	-1	Genion	-1	Breakpoint_2
100GB	95%	ENSG00000223634:ENSG00000235497	JB1	-110	JAFFAL	-110	Breakpoint_1
100GB	95%	ENSG00000223634:ENSG00000235497	JB2	230	JAFFAL	230	Breakpoint_2
100GB	95%	ENSG00000223634:ENSG00000235497	CTATLRB1	-2942	CTAT-LR-Fusion	-2942	Breakpoint_1
100GB	95%	ENSG00000223634:ENSG00000235497	CTATLRB2	230	CTAT-LR-Fusion	230	Breakpoint_2
100GB	95%	ENSG00000237558:ENSG00000291031	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000237558:ENSG00000291031	FSB2	153	FusionSeeker	153	Breakpoint_2
100GB	95%	ENSG00000237558:ENSG00000291031	GB1	-1	Genion	-1	Breakpoint_1
100GB	95%	ENSG00000237558:ENSG00000291031	GB2	2	Genion	2	Breakpoint_2
100GB	95%	ENSG00000237558:ENSG00000291031	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	95%	ENSG00000237558:ENSG00000291031	CTATLRB2	159	CTAT-LR-Fusion	159	Breakpoint_2
100GB	95%	ENSG00000292327:ENSG00000292365	FSB1	-127	FusionSeeker	-127	Breakpoint_1
100GB	95%	ENSG00000292327:ENSG00000292365	FSB2	11	FusionSeeker	11	Breakpoint_2
100GB	95%	ENSG00000292327:ENSG00000292365	GB1	-3	Genion	-3	Breakpoint_1
100GB	95%	ENSG00000292327:ENSG00000292365	GB2	18	Genion	18	Breakpoint_2
100GB	95%	ENSG00000292327:ENSG00000292365	CTATLRB1	-128	CTAT-LR-Fusion	-128	Breakpoint_1
100GB	95%	ENSG00000292327:ENSG00000292365	CTATLRB2	-3	CTAT-LR-Fusion	-3	Breakpoint_2
100GB	95%	ENSG00000292327:ENSG00000292365	CTATLRB2	0	CTAT-LR-Fusion	0	Breakpoint_2
100GB	95%	ENSG00000149657:ENSG00000101182	FSB1	-1	FusionSeeker	-1	Breakpoint_1
100GB	95%	ENSG00000149657:ENSG00000101182	FSB2	216	FusionSeeker	216	Breakpoint_2
100GB	95%	ENSG00000149657:ENSG00000101182	CTATLRB1	5	CTAT-LR-Fusion	5	Breakpoint_1
100GB	95%	ENSG00000149657:ENSG00000101182	CTATLRB2	215	CTAT-LR-Fusion	215	Breakpoint_2
100GB	95%	ENSG00000284763:ENSG00000230284	FSB1	-340	FusionSeeker	-340	Breakpoint_1
100GB	95%	ENSG00000284763:ENSG00000230284	FSB2	336	FusionSeeker	336	Breakpoint_2
100GB	95%	ENSG00000284763:ENSG00000230284	CTATLRB1	-339	CTAT-LR-Fusion	-339	Breakpoint_1
100GB	95%	ENSG00000284763:ENSG00000230284	CTATLRB2	338	CTAT-LR-Fusion	338	Breakpoint_2
100GB	95%	ENSG00000196433:ENSG00000086758	FSB1	-2	FusionSeeker	-2	Breakpoint_1
100GB	95%	ENSG00000196433:ENSG00000086758	FSB2	130	FusionSeeker	130	Breakpoint_2
100GB	95%	ENSG00000196433:ENSG00000086758	JB1	-5	JAFFAL	-5	Breakpoint_1
100GB	95%	ENSG00000196433:ENSG00000086758	JB2	132	JAFFAL	132	Breakpoint_2
100GB	95%	ENSG00000196433:ENSG00000086758	CTATLRB1	-6240	CTAT-LR-Fusion	-6240	Breakpoint_1
100GB	95%	ENSG00000196433:ENSG00000086758	CTATLRB2	132	CTAT-LR-Fusion	132	Breakpoint_2
100GB	95%	ENSG00000196433:ENSG00000086758	CTATLRB2	862	CTAT-LR-Fusion	862	Breakpoint_2
100GB	95%	ENSG00000113494:ENSG00000198917	FSB1	-155	FusionSeeker	-155	Breakpoint_1
100GB	95%	ENSG00000113494:ENSG00000198917	FSB2	1094	FusionSeeker	1094	Breakpoint_2
100GB	95%	ENSG00000113494:ENSG00000198917	GB1	-4	Genion	-4	Breakpoint_1
100GB	95%	ENSG00000113494:ENSG00000198917	GB2	946	Genion	946	Breakpoint_2
100GB	95%	ENSG00000113494:ENSG00000198917	CTATLRB1	-155	CTAT-LR-Fusion	-155	Breakpoint_1
100GB	95%	ENSG00000113494:ENSG00000198917	CTATLRB2	1119	CTAT-LR-Fusion	1119	Breakpoint_2
100GB	95%	ENSG00000105011:ENSG00000125755	FSB1	-10278	FusionSeeker	-10278	Breakpoint_1
100GB	95%	ENSG00000105011:ENSG00000125755	FSB2	111	FusionSeeker	111	Breakpoint_2
100GB	95%	ENSG00000105011:ENSG00000125755	CTATLRB1	-14868	CTAT-LR-Fusion	-14868	Breakpoint_1
100GB	95%	ENSG00000105011:ENSG00000125755	CTATLRB2	239	CTAT-LR-Fusion	239	Breakpoint_2
100GB	95%	ENSG00000137074:ENSG00000130714	FSB1	-11852	FusionSeeker	-11852	Breakpoint_1
100GB	95%	ENSG00000137074:ENSG00000130714	FSB2	-17	FusionSeeker	-17	Breakpoint_2
100GB	95%	ENSG00000164924:ENSG00000242315	FSB1	-2905	FusionSeeker	-2905	Breakpoint_1
100GB	95%	ENSG00000164924:ENSG00000242315	FSB2	-2	FusionSeeker	-2	Breakpoint_2
100GB	95%	ENSG00000164924:ENSG00000242315	GB1	-2602	Genion	-2602	Breakpoint_1
100GB	95%	ENSG00000164924:ENSG00000242315	GB2	-2	Genion	-2	Breakpoint_2
100GB	95%	ENSG00000164924:ENSG00000242315	CTATLRB1	-30911	CTAT-LR-Fusion	-30911	Breakpoint_1
100GB	95%	ENSG00000164924:ENSG00000242315	CTATLRB2	-37	CTAT-LR-Fusion	-37	Breakpoint_2
100GB	95%	ENSG00000138101:ENSG00000144589	FSB1	-48767	FusionSeeker	-48767	Breakpoint_1
100GB	95%	ENSG00000138101:ENSG00000144589	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000138101:ENSG00000144589	CTATLRB1	-93391	CTAT-LR-Fusion	-93391	Breakpoint_1
100GB	95%	ENSG00000138101:ENSG00000144589	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	95%	ENSG00000110881:ENSG00000261427	FSB1	0	FusionSeeker	0	Breakpoint_1
100GB	95%	ENSG00000110881:ENSG00000261427	FSB2	-2	FusionSeeker	-2	Breakpoint_2
100GB	95%	ENSG00000110881:ENSG00000261427	GB1	-6281	Genion	-6281	Breakpoint_1
100GB	95%	ENSG00000110881:ENSG00000261427	GB2	-2	Genion	-2	Breakpoint_2
100GB	95%	ENSG00000105711:ENSG00000105063	FSB1	0	FusionSeeker	0	Breakpoint_1
100GB	95%	ENSG00000105711:ENSG00000105063	FSB2	7578	FusionSeeker	7578	Breakpoint_2
100GB	95%	ENSG00000105711:ENSG00000105063	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	95%	ENSG00000105711:ENSG00000105063	JB2	748	JAFFAL	748	Breakpoint_2
100GB	95%	ENSG00000105711:ENSG00000105063	FSB2	749	FusionSeeker	749	Breakpoint_2
100GB	95%	ENSG00000280132:ENSG00000140682	FSB1	-239	FusionSeeker	-239	Breakpoint_1
100GB	95%	ENSG00000280132:ENSG00000140682	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000143669:ENSG00000206803	FSB1	-132	FusionSeeker	-132	Breakpoint_1
100GB	95%	ENSG00000143669:ENSG00000206803	FSB2	-1	FusionSeeker	-1	Breakpoint_2
100GB	95%	ENSG00000143669:ENSG00000206803	GB1	-117941660	Genion	-117941660	Breakpoint_1
100GB	95%	ENSG00000143669:ENSG00000206803	GB2	-117957708	Genion	-117957708	Breakpoint_2
100GB	95%	ENSG00000143669:ENSG00000206803	JB1	-131	JAFFAL	-131	Breakpoint_1
100GB	95%	ENSG00000143669:ENSG00000206803	JB2	1	JAFFAL	1	Breakpoint_2
100GB	95%	ENSG00000263508:ENSG00000141577	FSB1	27187	FusionSeeker	27187	Breakpoint_1
100GB	95%	ENSG00000263508:ENSG00000141577	FSB2	4247	FusionSeeker	4247	Breakpoint_2
100GB	95%	ENSG00000263508:ENSG00000141577	CTATLRB1	-3039	CTAT-LR-Fusion	-3039	Breakpoint_1
100GB	95%	ENSG00000263508:ENSG00000141577	CTATLRB2	4248	CTAT-LR-Fusion	4248	Breakpoint_2
10GB	85%	ENSG00000107872:ENSG00000107874	LB1	-4	LongGF	-4	Breakpoint_1
10GB	85%	ENSG00000107872:ENSG00000107874	LB2	323	LongGF	323	Breakpoint_2
10GB	85%	ENSG00000107872:ENSG00000107874	GB1	-813	Genion	-813	Breakpoint_1
10GB	85%	ENSG00000107872:ENSG00000107874	GB2	-3	Genion	-3	Breakpoint_2
10GB	85%	ENSG00000107872:ENSG00000107874	CTATLRB1	2867	CTAT-LR-Fusion	2867	Breakpoint_1
10GB	85%	ENSG00000107872:ENSG00000107874	CTATLRB2	731	CTAT-LR-Fusion	731	Breakpoint_2
10GB	85%	ENSG00000105613:ENSG00000164011	LB1	-99	LongGF	-99	Breakpoint_1
10GB	85%	ENSG00000105613:ENSG00000164011	LB2	-1	LongGF	-1	Breakpoint_2
10GB	90%	ENSG00000146282:ENSG00000153291	LB1	-431	LongGF	-431	Breakpoint_1
10GB	90%	ENSG00000146282:ENSG00000153291	LB2	-2	LongGF	-2	Breakpoint_2
10GB	90%	ENSG00000146282:ENSG00000153291	CTATLRB1	-5405	CTAT-LR-Fusion	-5405	Breakpoint_1
10GB	90%	ENSG00000146282:ENSG00000153291	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
10GB	90%	ENSG00000107872:ENSG00000107874	LB1	-1	LongGF	-1	Breakpoint_1
10GB	90%	ENSG00000107872:ENSG00000107874	LB2	322	LongGF	322	Breakpoint_2
10GB	90%	ENSG00000107872:ENSG00000107874	GB1	-813	Genion	-813	Breakpoint_1
10GB	90%	ENSG00000107872:ENSG00000107874	GB2	-3	Genion	-3	Breakpoint_2
10GB	90%	ENSG00000107872:ENSG00000107874	CTATLRB1	2867	CTAT-LR-Fusion	2867	Breakpoint_1
10GB	90%	ENSG00000107872:ENSG00000107874	CTATLRB2	731	CTAT-LR-Fusion	731	Breakpoint_2
10GB	90%	ENSG00000105613:ENSG00000164011	LB1	-97	LongGF	-97	Breakpoint_1
10GB	90%	ENSG00000105613:ENSG00000164011	LB2	-2	LongGF	-2	Breakpoint_2
10GB	90%	ENSG00000105613:ENSG00000164011	CTATLRB1	-97	CTAT-LR-Fusion	-97	Breakpoint_1
10GB	90%	ENSG00000105613:ENSG00000164011	CTATLRB2	-9	CTAT-LR-Fusion	-9	Breakpoint_2
10GB	90%	ENSG00000048740:ENSG00000225830	LB1	-1	LongGF	-1	Breakpoint_1
10GB	90%	ENSG00000048740:ENSG00000225830	LB2	5065	LongGF	5065	Breakpoint_2
10GB	90%	ENSG00000048740:ENSG00000225830	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	90%	ENSG00000048740:ENSG00000225830	JB2	5064	JAFFAL	5064	Breakpoint_2
10GB	90%	ENSG00000048740:ENSG00000225830	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
10GB	90%	ENSG00000048740:ENSG00000225830	CTATLRB2	5065	CTAT-LR-Fusion	5065	Breakpoint_2
10GB	90%	ENSG00000292343:ENSG00000292345	LB1	-3	LongGF	-3	Breakpoint_1
10GB	90%	ENSG00000292343:ENSG00000292345	LB2	302	LongGF	302	Breakpoint_2
10GB	90%	ENSG00000292343:ENSG00000292345	CTATLRB1	6	CTAT-LR-Fusion	6	Breakpoint_1
10GB	90%	ENSG00000292343:ENSG00000292345	CTATLRB2	300	CTAT-LR-Fusion	300	Breakpoint_2
10GB	95%	ENSG00000146282:ENSG00000153291	LB1	-431	LongGF	-431	Breakpoint_1
10GB	95%	ENSG00000146282:ENSG00000153291	LB2	-2	LongGF	-2	Breakpoint_2
10GB	95%	ENSG00000146282:ENSG00000153291	JB1	-430	JAFFAL	-430	Breakpoint_1
10GB	95%	ENSG00000146282:ENSG00000153291	JB2	2	JAFFAL	2	Breakpoint_2
10GB	95%	ENSG00000107872:ENSG00000107874	LB1	-1	LongGF	-1	Breakpoint_1
10GB	95%	ENSG00000107872:ENSG00000107874	LB2	326	LongGF	326	Breakpoint_2
10GB	95%	ENSG00000105613:ENSG00000164011	LB1	-1	LongGF	-1	Breakpoint_1
10GB	95%	ENSG00000105613:ENSG00000164011	LB2	-1	LongGF	-1	Breakpoint_2
10GB	95%	ENSG00000105613:ENSG00000164011	JB1	0	JAFFAL	0	Breakpoint_1
10GB	95%	ENSG00000105613:ENSG00000164011	JB2	9	JAFFAL	9	Breakpoint_2
10GB	95%	ENSG00000105613:ENSG00000164011	CTATLRB1	-9	CTAT-LR-Fusion	-9	Breakpoint_1
10GB	95%	ENSG00000105613:ENSG00000164011	CTATLRB2	-5	CTAT-LR-Fusion	-5	Breakpoint_2
10GB	95%	ENSG00000048740:ENSG00000225830	LB1	1	LongGF	1	Breakpoint_1
10GB	95%	ENSG00000048740:ENSG00000225830	LB2	5064	LongGF	5064	Breakpoint_2
10GB	95%	ENSG00000048740:ENSG00000225830	JB1	-3	JAFFAL	-3	Breakpoint_1
10GB	95%	ENSG00000048740:ENSG00000225830	JB2	5060	JAFFAL	5060	Breakpoint_2
10GB	95%	ENSG00000048740:ENSG00000225830	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
10GB	95%	ENSG00000048740:ENSG00000225830	CTATLRB2	5065	CTAT-LR-Fusion	5065	Breakpoint_2
10GB	95%	ENSG00000188321:ENSG00000276043	LB1	-2	LongGF	-2	Breakpoint_1
10GB	95%	ENSG00000188321:ENSG00000276043	LB2	-1	LongGF	-1	Breakpoint_2
10GB	95%	ENSG00000188321:ENSG00000276043	JB1	-1	JAFFAL	-1	Breakpoint_1
10GB	95%	ENSG00000188321:ENSG00000276043	JB2	0	JAFFAL	0	Breakpoint_2
10GB	95%	ENSG00000188321:ENSG00000276043	CTATLRB1	-2	CTAT-LR-Fusion	-2	Breakpoint_1
10GB	95%	ENSG00000188321:ENSG00000276043	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000146282:ENSG00000153291	LB1	-429	LongGF	-429	Breakpoint_1
100GB	85%	ENSG00000146282:ENSG00000153291	LB2	-1	LongGF	-1	Breakpoint_2
100GB	85%	ENSG00000146282:ENSG00000153291	GB1	-2	Genion	-2	Breakpoint_1
100GB	85%	ENSG00000146282:ENSG00000153291	GB2	-2	Genion	-2	Breakpoint_2
100GB	85%	ENSG00000146282:ENSG00000153291	JB1	-431	JAFFAL	-431	Breakpoint_1
100GB	85%	ENSG00000146282:ENSG00000153291	JB2	-1	JAFFAL	-1	Breakpoint_2
100GB	85%	ENSG00000146282:ENSG00000153291	CTATLRB1	-431	CTAT-LR-Fusion	-431	Breakpoint_1
100GB	85%	ENSG00000146282:ENSG00000153291	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	85%	ENSG00000107872:ENSG00000107874	LB1	-2	LongGF	-2	Breakpoint_1
100GB	85%	ENSG00000107872:ENSG00000107874	LB2	323	LongGF	323	Breakpoint_2
100GB	85%	ENSG00000107872:ENSG00000107874	GB1	-813	Genion	-813	Breakpoint_1
100GB	85%	ENSG00000107872:ENSG00000107874	GB2	-3	Genion	-3	Breakpoint_2
100GB	85%	ENSG00000107872:ENSG00000107874	CTATLRB1	2867	CTAT-LR-Fusion	2867	Breakpoint_1
100GB	85%	ENSG00000107872:ENSG00000107874	CTATLRB2	731	CTAT-LR-Fusion	731	Breakpoint_2
100GB	85%	ENSG00000105613:ENSG00000164011	LB1	-99	LongGF	-99	Breakpoint_1
100GB	85%	ENSG00000105613:ENSG00000164011	LB2	-1	LongGF	-1	Breakpoint_2
100GB	85%	ENSG00000105613:ENSG00000164011	GB1	-4290	Genion	-4290	Breakpoint_1
100GB	85%	ENSG00000105613:ENSG00000164011	GB2	0	Genion	0	Breakpoint_2
100GB	85%	ENSG00000105613:ENSG00000164011	JB1	-1	JAFFAL	-1	Breakpoint_1
100GB	85%	ENSG00000105613:ENSG00000164011	JB2	8	JAFFAL	8	Breakpoint_2
100GB	85%	ENSG00000048740:ENSG00000225830	LB1	-3	LongGF	-3	Breakpoint_1
100GB	85%	ENSG00000048740:ENSG00000225830	LB2	5063	LongGF	5063	Breakpoint_2
100GB	85%	ENSG00000048740:ENSG00000225830	JB1	-2	JAFFAL	-2	Breakpoint_1
100GB	85%	ENSG00000048740:ENSG00000225830	JB2	5059	JAFFAL	5059	Breakpoint_2
100GB	85%	ENSG00000048740:ENSG00000225830	CTATLRB1	-1	CTAT-LR-Fusion	-1	Breakpoint_1
100GB	85%	ENSG00000048740:ENSG00000225830	CTATLRB2	5065	CTAT-LR-Fusion	5065	Breakpoint_2
100GB	85%	ENSG00000292343:ENSG00000292345	LB1	-4	LongGF	-4	Breakpoint_1
100GB	85%	ENSG00000292343:ENSG00000292345	LB2	301	LongGF	301	Breakpoint_2
100GB	85%	ENSG00000188321:ENSG00000276043	GB1	-14116	Genion	-14116	Breakpoint_1
100GB	85%	ENSG00000188321:ENSG00000276043	GB2	-1	Genion	-1	Breakpoint_2
100GB	85%	ENSG00000188321:ENSG00000276043	CTATLRB1	-485	CTAT-LR-Fusion	-485	Breakpoint_1
100GB	85%	ENSG00000188321:ENSG00000276043	CTATLRB2	-1	CTAT-LR-Fusion	-1	Breakpoint_2
100GB	90%	ENSG00000146282:ENSG00000153291	LB1	-430	LongGF	-430	Breakpoint_1
100GB	90%	ENSG00000146282:ENSG00000153291	LB2	-2	LongGF	-2	Breakpoint_2
100GB	90%	ENSG00000146282:ENSG00000153291	GB1	-5	Genion	-5	Breakpoint_1
100GB	90%	ENSG00000146282:ENSG00000153291	GB2	-2	Genion	-2	Breakpoint_2
100GB	90%	ENSG00000146282:ENSG00000153291	JB1	-428	JAFFAL	-428	Breakpoint_1
100GB	90%	ENSG00000146282:ENSG00000153291	JB2	0	JAFFAL	0	Breakpoint_2
100GB	90%	ENSG00000107872:ENSG00000107874	LB1	-2	LongGF	-2	Breakpoint_1
100GB	90%	ENSG00000107872:ENSG00000107874	LB2	325	LongGF	325	Breakpoint_2
100GB	90%	ENSG00000107872:ENSG00000107874	GB1	-813	Genion	-813	Breakpoint_1
100GB	90%	ENSG00000107872:ENSG00000107874	GB2	-3	Genion	-3	Breakpoint_2
100GB	90%	ENSG00000107872:ENSG00000107874	CTATLRB1	2867	CTAT-LR-Fusion	2867	Breakpoint_1
100GB	90%	ENSG00000107872:ENSG00000107874	CTATLRB2	731	CTAT-LR-Fusion	731	Breakpoint_2
100GB	90%	ENSG00000105613:ENSG00000164011	LB1	-99	LongGF	-99	Breakpoint_1
100GB	90%	ENSG00000105613:ENSG00000164011	LB2	-1	LongGF	-1	Breakpoint_2
